asset	url
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedExtraBold	resdb:///12625760a23d5a1812cc3ac62ba0bf1450fbdf6d4b0d87be0c50271798d4bf25.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedExtraBoldItalic	resdb:///025a3b0d123165f027114fa98bb8793ec33cbd3e21c79f400f01fe037aa3643d.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedExtraLight	resdb:///e09b7b8e4eb560b7aaca57e48b186b3248b6b36187083a94db4df015a5217d98.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedExtraLightItalic	resdb:///69926b3df6d9a0668e484908a90659a75d040b503ed6bcd77a995b010aebbc0d.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedItalic	resdb:///ddbafd0655a7cd0906bcf8d64b48e4400a91fa1330c6f4ff4017b873b77f4a29.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedLight	resdb:///070e569ccb5db7d8766c8295af0dc202be601bb149482270fb37a48e9506431c.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedLightItalic	resdb:///cd3aae4cab9dc9060090ebe109e04d2f8b695b1be06c5f8e8c4113d526ad3fee.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedMedium	resdb:///196abfbfceb84f0b1c5edee2251e12246674ec0e055498062af44a9b622f723f.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedMediumItalic	resdb:///e0dea8cb51e023ec2f0d9d9377534786ca8fae703aa163516e70624808156c3e.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedSemiBold	resdb:///81f429eb8de7c3bb82b8a6906c373540d18771174f420a5fbb7e79860cf9ee5f.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedSemiBoldItalic	resdb:///af2afbb20a3eafd41d5d1e4fb2281a7d47f36fddcaf0054af743569452440f95.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedThin	resdb:///721491eeba253eb2b566a6f39c201201db82086c59a28377785b9db1290dc79b.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_SemiCondensedThinItalic	resdb:///f5a2b1be41a5b87d1f5a205af230374b78934b32c6e3b4912ff39372562c6623.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_Thin	resdb:///7aa7005d6d306c572da543a1eb99e13b209ff9ac0989d6e952df2fcb3b1f5077.ttf
OfficialAssets.Graphics.Fonts.Noto_Sans.NotoSans_ThinItalic	resdb:///b91848e3ddf2bae682a4133128916f9775878ce6f9efecbac6bfc9a3a06b0cee.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_Black	resdb:///0db4bdcfe6e0a7cf0fd4fa532d1dd7c33cb2de90197f5c1fcaa33d5ffa1bd1f7.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_Bold	resdb:///58934baab3edc7196d7e2b79a07c8e0377699fa61708b87be8711315dbc2ccf3.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_ExtraLight	resdb:///c1e56e2ad421217782e6cb18ef88533efb0d99523249b6ebd987c3f958bd8e92.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_Light	resdb:///485ec27ad7c2ae6eb44af1a6b5f0a603577a886b04f8cc4c0e5db219e2978715.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_Medium	resdb:///481cec1d1c2b12c8c2504134393e480b6c0a34af0120c130603c55dc0ba938f0.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_Regular	resdb:///79c0247b9bd2bcb68d011b0b32d00f575743cb69b308c57625371c1b457cdf88.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerifCJKjp_SemiBold	resdb:///5a60025b47c0583ba4f0977c8c8da66a586b547365af6ef9776b720a027821da.otf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Black	resdb:///48a01cff370b6784afd91af469da8635875a1cacd008b26b381834d9a8fd1b4d.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_BlackItalic	resdb:///f8e66ad06e3c3db4a29dfad711cadd0d7d51d5594b41038fda001dc8422d5081.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Bold	resdb:///5b7bbab29125b910034a760b75a54c3399f95a87f239dd8eacf8643fa5d02fe9.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_BoldItalic	resdb:///e748d51b861683e9153154e3b605cceec2a2bb415eeff68be7731a37ae9f3ee5.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Condensed	resdb:///8d3d41bf3fad7bfb099a75b055cd4a4cc412eba7cd8654a5160aea435736824c.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedBlack	resdb:///163c5b451964292f9c62258f1af756813754081c3a8e825b9802e18c59c8519c.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedBlackItalic	resdb:///e2a1c06f0e85a4a83016f427d84739a3d2b025e27453f93d9d1bbe491924b465.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedBold	resdb:///0abf90f0a70df1ff53eb5cc73a0b05abaa9b24ed518ead324c5aa9ec0ec72797.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedBoldItalic	resdb:///0879d513eca644452836c8174e6a4aa248fc2a3ba3d11d8c08b47f82bd58510b.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedExtraBold	resdb:///6c69baba31097f79adb27c2f0c11ab7101c23afd777a135778285a6ba81da5ad.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedExtraBoldItalic	resdb:///ee921782dbddec2542f417cca41f1e56ae4e439a82b7134590e31bf97f802c6b.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedExtraLight	resdb:///1dd34e2c140b174b9b960a51e2a8bb1f59480f31392892c05f22af25b25d6576.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedExtraLightItalic	resdb:///b50a35cd688f4a572e2076762cd521d8a7925b04f2102ea46306d9598a1bb80b.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedItalic	resdb:///05a65706df3fb0b51c88999c27bdc6057596a3b24a1bbc11a9b6eb381265526b.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedLight	resdb:///9e5175d8ba16e7c57adaf654ceb710a2cff184164deb7725f64fec1aa39fcc19.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedLightItalic	resdb:///2856c029156b4d4d12b17d20e9018570b8b426fedfba1588f5488f707f97959d.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedMedium	resdb:///a9ea4c394856b653d1b8c296b0ad54d70533cad186be66a627cb242af4fa8937.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedMediumItalic	resdb:///a38c4391883d551b80c34d2ee18a1b263b0c6a191474e50a1a07a5ea31a52721.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedSemiBold	resdb:///7d696baa19bc1e1f5c886aa1909ba959f0ca19680bd8cbfe8de1fc27c664b8f0.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedSemiBoldItalic	resdb:///8cb44bb240160b4233e984b45d5af2786bfbf26d8451b5ecb64e94dc507bf17c.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedThin	resdb:///85a525940cb52c18849c06728e33e2aa171a60c78b91aeb151bc56bee2d74b15.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_CondensedThinItalic	resdb:///37c8f4b26ae00f43213c65133c103fe64652e6c2f0f51271c5fd7200a609ea5c.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraBold	resdb:///483eeb8326eb2c1db79053c3d51f6302091e62ad1a5e09a9fbf2327e645e15ce.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraBoldItalic	resdb:///86a6fc5bed3103f70689c8bc18db90fe9c8d3c465cf85160dceaa24ba6d44ed7.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensed	resdb:///4ebf1d805df338ade435c95c0f4446cb2961d012d7966a4d1b4e13d8e2b13a8d.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedBlack	resdb:///f87edb7e827634bf450ef4bfbf6b9c3aa16b65f45ccc7e486c2e351f8b649fed.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedBlackItalic	resdb:///310c3a5acc5cdbede0effee4e7fb9301ae86e1e02558731cae8bbfb1dc78a95d.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedBold	resdb:///f77f4956760b2d0325f3f2f6277658b157e9633e7a4539a138a5f9dc4173a083.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedBoldItalic	resdb:///5425248e330d6d75893444e58f2a428b19c7f87562ab7d29dfc031c7fd5d46ff.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedExtraBold	resdb:///8808ab998c2e4d1b1e6a207a271f415358af3369f15e6193428afb86e1df5761.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedExtraBoldItalic	resdb:///e9dcd8bba91444f30261bc8834a9080cb2d236e262de50cd7b3b7b626f55a0df.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedExtraLight	resdb:///37cb5fd2aaabf1f2671db7311399caacf35342aefb8c7f69d4d79974f7e682a4.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedExtraLightItalic	resdb:///7e7283cf89dac097017c52a5245396eee862c7937a0e4a4b2d37de32ad05ae58.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedItalic	resdb:///6336acb504420760cb8b29489019b2180c92d0ae179fdd797c3112c9380afcdd.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedLight	resdb:///9a3279a53ba1d35214d86e2da0c2bbd1d6505f27b791e0382717178288e53a70.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedLightItalic	resdb:///903ffb67ad6e6cf8fd069a7cfb226e8fc808fd252ffe0d1fce9942ec9e31abec.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedMedium	resdb:///47e97766ef498a219a11170866d1eb23c9ccc70bb16a7cdcadb9b5f9e3f0111a.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedMediumItalic	resdb:///2ea3395b9bd505ca6446b1444c3dc48739fcfcbef2b20fcf68bb450f9f6fbc7e.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedSemiBold	resdb:///69392007d52938f18806a835aafdd87b1857fea1cb1123d5aaadaea075555cc1.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedSemiBoldItalic	resdb:///f13defffe4d1c627290c1860a92a2e1bb1215fc2d7e5287ab79b630e1cc13904.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedThin	resdb:///fbbe97530e3d05b9dfac8b848f12c2b5edc666d31274badeca21aa7fd906ca35.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraCondensedThinItalic	resdb:///18c13dccba631b6a768ae107848aea9d250b5ac8b416e8010184dd2b97c55518.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraLight	resdb:///56b6a298769d672989e1f9a8446b3e26fcd2fd3990cad149e02dc519395de8d1.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ExtraLightItalic	resdb:///3ca039b7b8a6f8d30b0fc5ef4a729c97ffae410d855a0c0f01955c003ea4b931.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Italic	resdb:///31203c6e97ee90c2595f3381dc34337acfaa50e19d168eb29762891937add260.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Light	resdb:///ed7ba27c736889d9424c1476e4a77b7e973ba9a82fc81bfd118fef58ca3bf661.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_LightItalic	resdb:///02aa8f3986ef6c15191060de2f00d138ac53d723962a53364f6503c4b9268b5d.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Medium	resdb:///5ceaee45a47d37f9f35cb6026b527b6081fa54d850619cec6d193ec990225e1f.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_MediumItalic	resdb:///6761fa80695c79f307ad255e7f1d391eab43e1ae5452e9d76547280fefedb70d.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Regular	resdb:///0fa6d56e4d826f72c1bc6c287b43fa1ae85b4369339f989cfa5bdf1595f22673.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiBold	resdb:///0e3d1263701e1e05b68a1f755302fc9e3e60d54dcc67c342832ffad3335e33a3.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiBoldItalic	resdb:///48e67b38805e8e7dbe7c994563b3438367498269aa52bc02fbc498518c96c553.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensed	resdb:///ccc5301a1f9ed528c3afbaf3ef5dc71293cbd0d24fe1cba1df18ac4ca20ff2d0.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedBlack	resdb:///86c6a6efe47d0d0b1eb11c4e805c20cb89375048cd7ebb19d2435c819d3af094.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedBlackItalic	resdb:///ee871d49652ded5125e591ca3afa40071016023f165a3acf627fc17a0215c31f.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedBold	resdb:///d31211ba5be2b0f6845fa5ab673ca039da96a543e2c00743971d64aec10ad869.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedBoldItalic	resdb:///a804d5cfd0efb4ad30dc70778b4a29b78fd87cc8ae64d546341d8638ec319e58.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedExtraBold	resdb:///e3f4dd14436722a5af4c0e5da9a1894e4ac00eb18fb6dd395d1625fc45a82ce6.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedExtraBoldItalic	resdb:///64e024f4a2c9cbb36540c9c8e681af668b57552eaf5845221448156849b43ae4.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedExtraLight	resdb:///509d962ccfec4619937e95bb8be4192ae0f583efe519131ca0b8c412113917cb.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedExtraLightItalic	resdb:///3563a1808b7e04af3c8e1922cf6bbe2aba817fb822c23cda6c0a20f00c470d8c.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedItalic	resdb:///f99157bc1574743dcac36361ef4de81300f8a80edb3d83d5d24bfe648e94550e.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedLight	resdb:///c5114c4185bba882467a09031f80dabf9e7712cb061da295cd6bb966b1b1bfc5.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedLightItalic	resdb:///28379f9e99e6f525a4f648cbb71676ff09dbd5afe62e8c50b28fff4d9c819e7b.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedMedium	resdb:///62c54413976ead9d46470023d2617e942e2ebdc0fdd5d3ce661563a9a2ecaf23.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedMediumItalic	resdb:///807194ad7a417f25fe2454cbdf68391bba4d190e147166fd6f49b13a4ea8319a.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedSemiBold	resdb:///c1f21cb62ef0db99ee65d557ff070f0e2bac324d08bcab4fbf6c37dd85c2c4f2.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedSemiBoldItalic	resdb:///0ee7bf523acd637a591dcb36a3a34801af6daf8dbc2d7b415d96b76b68fec310.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedThin	resdb:///6f8d6f697dfddc5bd56497ac146bf64136a6ad8f4cc282632e0b2eb45564b52c.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_SemiCondensedThinItalic	resdb:///15daae65d9455e2018ec50de79111e8871a01495d3332c6fc56fb0b7d6733c66.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_Thin	resdb:///326fc078b1298277bf2e8c0d442eb1daf524986900a25837ebb7f84a84d7cc19.ttf
OfficialAssets.Graphics.Fonts.Noto_Serif.NotoSerif_ThinItalic	resdb:///88faec57d1a2ac1c0d0e932c4f2c599014e9c11fed3c1bb9107f9cd7eabcc958.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols2_Regular	resdb:///4cac521169034ddd416c6deffe2eb16234863761837df677a910697ec5babd25.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_Black	resdb:///ffa0220855128037bb408dd8ce4bccb681f1df878cdf73a7b0b413eafdd615a5.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_Bold	resdb:///3b527fd036ea468e39f7f1381f97f25fef3a875d28a5e2d2d2cea5394866b2e9.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_ExtraBold	resdb:///2740a807d53a00a1e460c70a9bbefa58edc2adaaf2318255712ad4da758bd8a0.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_ExtraLight	resdb:///2d2dd8a98617f1baf948195a677045df309265304062fc773c5fff51886823d3.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_Light	resdb:///e43084834f893601006a602d536481d4c96975716531fde9a39babe0afe66644.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_Medium	resdb:///9094f2a55d7b9cb3294a0faf28aa264dad548576c8a0bc724b85be2148017ebd.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_Regular	resdb:///7ae5ad23aba13fa7eeb30e53ec00cdc5cc9085e88ee71f499963fc0f830a90c5.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_SemiBold	resdb:///a6b88a3e7372bfba06aeb90f9ed6ad38f56f6c9998ff0771281a6f24c7e06ce2.ttf
OfficialAssets.Graphics.Fonts.Noto_Symbols.NotoSansSymbols_Thin	resdb:///8a46776e377829fd58f56cd3b5a03110bae868c35d8d93f9f0621602a1cfba72.ttf
OfficialAssets.Graphics.Fonts.OpenDyslexic.OpenDyslexic_Bold	resdb:///0901b984a2c3fdc67e3fb8e2d7e1d373bd6d54c3fab9c6b5017f736a25d8ff13.otf
OfficialAssets.Graphics.Fonts.OpenDyslexic.OpenDyslexic_Bold_Italic	resdb:///214a86e8d9b45811cadc211fa1b370b95792061e4f11ef338fcd5d9a23a0d3c2.otf
OfficialAssets.Graphics.Fonts.OpenDyslexic.OpenDyslexic_Italic	resdb:///e8efc68ec6e871096fba9de132770b27bf6dffd3e258c077ce83407c4045f982.otf
OfficialAssets.Graphics.Fonts.OpenDyslexic.OpenDyslexic_Regular	resdb:///c1a0cbf814a75a61abdf0f18143d347222b85e51209f47f8b685a1e0ca594b88.otf
OfficialAssets.Graphics.Fonts.Poppins.OFL	resdb:///8975bebde6506cc6d42e8f81b0c7c5a7a31e8d24128681a96c216340669ea9c6.txt
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Black	resdb:///3a05787fc423c4d73c2846beebb56378092f17ac6698ed54765b6ca11fabccc0.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_BlackItalic	resdb:///ba96639e42ae0f89b531e432f90e0618a23af72345e265c610ae1ea09741cbbe.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Bold	resdb:///1984efdda0fbe207d7ac20feac2ba7c2768c92a90094b02a206c9d58cc30ff2e.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_BoldItalic	resdb:///733b74494c0b5856045e34eea8b899f02458ca8e0b7ebd2a887a86b64d99b0d0.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_ExtraBold	resdb:///5e8a5c3c2a56c3bc1b135645ca9637b9b64dc3fed5fbf85cb5ed144e06bb6d48.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_ExtraBoldItalic	resdb:///8d85bdf1bf460f930b2845e482d6907aaa55ad704df94e6ca7971b9fdd6a8b60.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_ExtraLight	resdb:///57543fa9733173fe1ff8a6449018434810dda00e41c88bceaa0e30e7b2c7f349.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_ExtraLightItalic	resdb:///7136819b6a71f86d37978045d98c942027a9832684dd4785ce6edaedaaad92a0.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Italic	resdb:///d455310e3d1e4393723dbe5836cb27c351751123b89a74c7034ec60c861d5556.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Light	resdb:///da1b33b82f5fb047fc50970643e66a09c28787013b0c7f2b771e5465f9ee6b9e.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_LightItalic	resdb:///0e5364c19f28addfe81e6eedacfc0233cc2b14f196c0ec4364db43249825c0a5.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Medium	resdb:///fcff04f4bec2b3636f05ed894dc1f9a752c4cb587ee49857ec7a82abaf6ca016.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_MediumItalic	resdb:///cc581d84062e9ae77b33cc42c3eadc79e44ea845bf8bcf86af4c6f78dea20284.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Regular	resdb:///cdedb1729acac414ed01744a11da7badb86adf13108e7bd3fa161b9323f7fe54.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_SemiBold	resdb:///dae40ca7b35fe7501bda2e4140a6860b1db47330be5d3c8ab6971fd83a70e9a5.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_SemiBoldItalic	resdb:///b4de1c6c4adfb29175cc846d6fc80bf317f8850aef72707f74601f8910b45436.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_Thin	resdb:///e8ffb08eb3744757c0ca87f865e6ec781ba960d6c0bbcc6821e76997e692242d.ttf
OfficialAssets.Graphics.Fonts.Poppins.Poppins_ThinItalic	resdb:///345d3644ef75efc6a7b39546a4c5f29fefeaa25a2a49774c4e747ff554305003.ttf
OfficialAssets.Graphics.Gradients.Horizontal_BlackToWhite	resdb:///7e43db50f5a3d0cea5314b4cc4b3143c2634a0f93477b7ed3e01c602e7e311fd.png
OfficialAssets.Graphics.Icons.Dash.Armature	resdb:///bdb4676a222fdfcdc5c2d8797fc79934a00f56020c62f50b04687cb756e36bcd.png
OfficialAssets.Graphics.Icons.Dash.Camera	resdb:///102097c55e2055274ad55df6f2177645c77af7c9338b04b29db2f602965600fa.png
OfficialAssets.Graphics.Icons.Dash.Checkmark	resdb:///50988ecba26eaa669a3cc957088c71dd7d3e2b35074e02a5f23cbd42d4a607f0.png
OfficialAssets.Graphics.Icons.Dash.CloseWorld	resdb:///21381de6f99a08e30d4f186ef40b57f79c3a59e51d58ed8b764221f4dc33ad22.png
OfficialAssets.Graphics.Icons.Dash.CloudHome	resdb:///0d753e8efa0b7e3716ae64bc6f2f99004b3beb21dabfedf6d4069d8a393a043e.png
OfficialAssets.Graphics.Icons.Dash.Contacts	resdb:///a8048967b38b53e076ec79810cdbcd442c0142f32b3d0a12299d463eb7fcec05.png
OfficialAssets.Graphics.Icons.Dash.ContentHub	resdb:///acbe3feb62cd6f3ba650cee34c6a103d791d31c8e0146b514ea5ecf0816a3cfe.png
OfficialAssets.Graphics.Icons.Dash.ExitApp	resdb:///76242b804f96ab5ad4c695e77e298eec65858a108aaae1dcd3809deff9fcfbe5.png
OfficialAssets.Graphics.Icons.Dash.Folder	resdb:///e48ed006073894e648c00122bc31790b2787b82681148a4de27533249bea84df.png
OfficialAssets.Graphics.Icons.Dash.FreeformDashOff	resdb:///dd2a35728c31425be031963b77d29a9a17ecd016e1c87ac9ad8d4b4e16d8878e.png
OfficialAssets.Graphics.Icons.Dash.FreeformDashOn	resdb:///191f5943654b3aa442f1b25c44873ace89fcd47231a7f8e76b7765a77b0505a8.png
OfficialAssets.Graphics.Icons.Dash.Friends	resdb:///b85b37328912a738b840be86610de52e8be714feb50ccba97beaee8b82852c23.png
OfficialAssets.Graphics.Icons.Dash.HamburgerMenu	resdb:///9526965439d26d5c37adf9f16b2b926d69183cdc0c57f82570eece96400494f9.png
OfficialAssets.Graphics.Icons.Dash.Inventory	resdb:///7f021c6d027c5fefd3c04ab7e1da938737040de7353204d1de8dc8a55d212a4f.png
OfficialAssets.Graphics.Icons.Dash.LeaveWorld	resdb:///595d6ba86f985e196727baa0d6dd9f7fd007f81fa5c089ba405406285739f5df.png
OfficialAssets.Graphics.Icons.Dash.Login	resdb:///607760ea7657627a8502f042358bedd605375a691ce97975581f5662328e3d4e.png
OfficialAssets.Graphics.Icons.Dash.Logout	resdb:///4ad3539f7c3421c273d5b0f9c519e50d0ed603384d8c9ad030b5225e0c9d95bc.png
OfficialAssets.Graphics.Icons.Dash.MagnifyingGlass	resdb:///7dc7fcf9e93cc0c3339404ef9dc4b6ac6b9baae5dc4f95f86141c8cf9e0112ec.png
OfficialAssets.Graphics.Icons.Dash.Migration	resdb:///28a09c5420365502741bd5920b860877a2689d76a5abfc7e27c735727ca79c36.png
OfficialAssets.Graphics.Icons.Dash.Monitor	resdb:///770fe150fa7dea64f62580aad4bb44ceaee58d09c8272f7c1de38f03f49e7184.png
OfficialAssets.Graphics.Icons.Dash.MyWorlds	resdb:///a775330d7b1d26c4dbb5172bcb83e82075d8b9fe7baabb37bdef2621b730b263.png
OfficialAssets.Graphics.Icons.Dash.NameplatesAll	resdb:///923861ba38511ec2be39a2e180833d841c6b48f3bd045e6cdbe7e1c82c53131d.png
OfficialAssets.Graphics.Icons.Dash.NameplatesHide	resdb:///a42dbcd2aa1691a6dcf2478842caa8474a41421f95019bdcf379164641d37566.png
OfficialAssets.Graphics.Icons.Dash.NameplatesNonContacts	resdb:///da8f38b79459081f12dc2a6465da1f3ae6fbfe59af3e798b7840d084a86c0b44.png
OfficialAssets.Graphics.Icons.Dash.NavigationHub	resdb:///9532105e915a0a34d313c207e61814ffa79f736c272bad92594ba29bf5d3498c.png
